image,objects_detected,label
data/train/images/2010_003285.jpg,"[[11, 0.96663636, 34, 31, 233, 453], [8, 0.7807306, 12, 3, 247, 161]]","[[11, 1, 19, 14, 251, 486]]"
data/train/images/2010_003477.jpg,"[[11, 0.9944799, 137, 195, 184, 309]]","[[11, 1, 132, 201, 179, 299]]"
data/train/images/2010_003506.jpg,"[[11, 0.9997534, 108, 116, 377, 267]]","[[11, 1, 124, 116, 347, 270]]"
data/train/images/2010_003514.jpg,"[[18, 0.99997795, 6, 14, 332, 230]]","[[18, 1, 1, 7, 335, 238]]"
data/train/images/2010_003522.jpg,"[[11, 0.99779063, 146, 106, 303, 270]]","[[11, 1, 150, 100, 300, 275]]"
data/train/images/2010_003538.jpg,"[[14, 0.9842107, 34, 51, 190, 426], [14, 0.98593634, 161, 61, 168, 427], [8, 0.9723263, 2, 128, 122, 380], [4, 0.9993213, 179, 137, 39, 99]]","[[14, 1, 29, 41, 195, 459], [14, 1, 160, 49, 174, 451], [8, 1, 1, 165, 171, 295], [4, 1, 180, 128, 36, 105], [8, 1, 152, 168, 162, 236], [8, 1, 1, 305, 56, 149]]"
data/train/images/2010_003585.jpg,"[[6, 0.79431486, 1, 36, 142, 77], [6, 0.9961547, 135, 55, 140, 49], [1, 0.99856776, 353, 220, 150, 97], [14, 0.99921536, 239, 98, 112, 187], [14, 0.96447235, 133, 142, 106, 143]]","[[6, 1, 4, 39, 147, 63], [6, 1, 139, 58, 140, 49], [14, 1, 138, 134, 103, 158], [14, 1, 245, 93, 103, 197], [1, 1, 340, 229, 160, 72]]"
data/train/images/2010_003592.jpg,"[[0, 0.9942239, 201, 118, 81, 53]]","[[0, 1, 198, 119, 86, 53]]"
data/train/images/2010_003630.jpg,"[[18, 0.9999757, 2, -8, 322, 294], [14, 0.6700832, 327, 139, 12, 31], [14, 0.9833344, 238, 118, 68, 225], [14, 0.57563984, 200, 126, 88, 229], [14, 0.99895376, 184, 153, 66, 192]]","[[14, 1, 327, 139, 14, 32], [14, 1, 239, 116, 77, 234], [14, 1, 186, 153, 62, 187], [18, 1, 1, 1, 327, 283]]"
data/train/images/2010_003641.jpg,"[[7, 0.97542554, 27, -2, 341, 324]]","[[7, 1, 5, 1, 337, 326]]"
data/train/images/2010_003670.jpg,"[[14, 0.9965188, 86, 129, 46, 90], [14, 0.9978823, 113, 94, 70, 198], [16, 0.92136925, 175, 171, 47, 46], [16, 0.83217406, 90, 176, 38, 50], [16, 0.68466586, 108, 179, 25, 43], [11, 0.5969404, 224, 189, 81, 45]]","[[16, 1, 175, 161, 56, 63], [16, 1, 89, 174, 45, 50], [11, 1, 228, 192, 73, 40], [14, 1, 88, 124, 45, 106], [14, 1, 107, 96, 77, 200]]"
data/train/images/2010_003716.jpg,"[[0, 0.9989474, -4, 99, 519, 131]]","[[0, 1, 1, 102, 499, 127]]"
data/train/images/2010_003877.jpg,"[[5, 0.6276632, 204, 173, 97, 113], [15, 0.62351507, 366, 134, 45, 32], [14, 0.9752805, 264, 158, 12, 22], [14, 0.73634166, 122, 186, 14, 16], [14, 0.99337727, 141, 178, 19, 32], [14, 0.97255254, 150, 176, 16, 34], [14, 0.64819884, 159, 175, 9, 32], [14, 0.9853007, 120, 187, 15, 30], [14, 0.8886213, 130, 188, 15, 25], [14, 0.9986749, 311, 171, 26, 65], [14, 0.98210275, 221, 195, 23, 24], [14, 0.7350578, 232, 195, 27, 25], [14, 0.8945116, 119, 187, 22, 90], [6, 0.95274794, 121, 191, 38, 80], [6, 0.6624547, 206, 183, 93, 95]]","[[5, 1, 204, 178, 99, 104], [6, 1, 134, 188, 32, 82], [14, 1, 314, 176, 21, 61], [14, 1, 326, 173, 18, 63], [14, 1, 121, 190, 27, 99], [14, 1, 121, 189, 11, 15], [14, 1, 145, 180, 20, 37], [14, 1, 220, 196, 28, 25]]"
data/train/images/2010_003919.jpg,"[[16, 0.98619807, 140, 200, 130, 56], [16, 0.84275985, 255, 141, 69, 122]]","[[16, 1, 254, 146, 67, 108], [16, 1, 143, 198, 145, 57]]"
data/train/images/2010_003929.jpg,"[[2, 0.79190576, 174, 101, 140, 94]]","[[2, 1, 200, 100, 121, 90]]"
data/train/images/2010_004011.jpg,"[[11, 0.99902356, 98, 76, 309, 234]]","[[11, 1, 93, 76, 325, 218], [4, 1, 185, 19, 23, 54]]"
data/train/images/2010_004026.jpg,"[[2, 0.9997478, 13, 97, 393, 188]]","[[2, 1, 24, 99, 374, 162]]"
data/train/images/2010_004048.jpg,"[[7, 0.99856037, 3, 5, 408, 488]]","[[7, 1, 1, 1, 420, 490]]"
data/train/images/2010_004081.jpg,"[[3, 0.9985488, 48, 221, 271, 65]]","[[3, 1, 30, 226, 299, 62]]"
data/train/images/2010_004129.jpg,"[[11, 0.9999113, 124, 34, 353, 355]]","[[11, 1, 128, 45, 349, 329]]"
data/train/images/2010_004137.jpg,"[[19, 0.9904642, 202, 31, 146, 95]]","[[19, 1, 190, 34, 160, 89]]"
data/train/images/2010_004157.jpg,"[[7, 0.9999095, 9, 15, 486, 275]]","[[7, 1, 1, 19, 498, 274]]"
data/train/images/2010_004219.jpg,"[[13, 0.9997075, 30, 24, 423, 337], [13, 0.99938023, 0, 18, 244, 205], [13, 0.8300958, 293, -1, 75, 39], [1, 0.50780934, 322, 0, 52, 36], [14, 0.94997865, 0, 4, 46, 70], [13, 0.5612234, 24, 3, 60, 67], [14, 0.97888243, 164, 2, 46, 74], [14, 0.99841577, 379, 0, 94, 173], [14, 0.9546547, 452, -12, 49, 405]]","[[13, 1, 43, 42, 411, 318], [13, 1, 1, 27, 241, 200], [13, 1, 300, 1, 76, 40], [14, 1, 371, 1, 100, 194]]"
data/train/images/2010_004222.jpg,"[[14, 0.9983174, 61, 178, 139, 315], [14, 0.9831046, 100, 255, 149, 244], [8, 0.91814685, 104, 271, 209, 216]]","[[8, 1, 87, 264, 239, 234], [14, 1, 67, 176, 130, 324], [14, 1, 121, 275, 128, 225]]"
data/train/images/2010_004244.jpg,"[[7, 0.9984546, -1, 126, 250, 304]]","[[7, 1, 1, 120, 246, 313]]"
data/train/images/2010_004256.jpg,"[[18, 0.9994757, 103, 142, 263, 111], [15, 0.5107881, 375, 174, 43, 44]]","[[18, 1, 102, 142, 276, 112]]"
data/train/images/2010_004259.jpg,"[[16, 0.9963342, -3, 44, 496, 310]]","[[16, 1, 1, 29, 499, 332]]"
data/train/images/2010_004276.jpg,"[[16, 0.676109, 41, 79, 19, 27], [16, 0.8180823, 52, 84, 17, 24], [16, 0.7240684, 68, 88, 24, 28], [16, 0.7441132, 123, 98, 30, 33], [16, 0.8444093, 156, 101, 31, 40], [16, 0.97047544, 297, 127, 73, 72]]","[[16, 1, 301, 131, 65, 72], [16, 1, 159, 102, 30, 45], [16, 1, 127, 97, 27, 37], [16, 1, 71, 92, 21, 26], [16, 1, 52, 84, 18, 27], [16, 1, 40, 78, 18, 28]]"
data/train/images/2010_004325.jpg,"[[14, 0.9996664, 140, 69, 76, 207], [14, 0.668822, 200, 103, 49, 162], [14, 0.9949729, 223, 94, 42, 177], [14, 0.99813294, 255, 91, 59, 184], [12, 0.5899182, 196, 127, 41, 140]]","[[12, 1, 200, 101, 55, 168], [14, 1, 140, 73, 64, 209], [14, 1, 226, 91, 46, 190], [14, 1, 262, 102, 57, 166]]"
data/train/images/2010_004409.jpg,"[[17, 0.99980044, 10, 67, 473, 276]]","[[17, 1, 6, 40, 489, 307]]"
data/train/images/2010_004425.jpg,"[[17, 0.9938556, 1, 21, 484, 360], [7, 0.9944712, -2, 147, 412, 229]]","[[7, 1, 1, 142, 391, 232], [17, 1, 1, 1, 499, 374]]"
data/train/images/2010_004436.jpg,"[[9, 0.9809819, 197, 121, 163, 131], [16, 0.9816011, 417, 205, 80, 117]]","[[16, 1, 417, 217, 83, 109], [9, 1, 197, 118, 165, 135]]"
data/train/images/2010_004459.jpg,"[[6, 0.99996245, 11, 87, 474, 251]]","[[6, 1, 14, 88, 468, 250]]"
data/train/images/2010_004460.jpg,"[[19, 0.99891907, 108, 153, 192, 206], [4, 0.99725807, 62, 250, 54, 119]]","[[19, 1, 108, 170, 206, 179], [4, 1, 66, 254, 49, 116], [4, 1, 209, 51, 25, 64]]"
data/train/images/2010_004472.jpg,"[[14, 0.99995685, 161, 54, 339, 278], [6, 0.7150959, 17, 135, 70, 93]]","[[6, 1, 18, 139, 69, 87], [6, 1, 244, 99, 251, 124], [14, 1, 157, 50, 343, 286]]"
data/train/images/2010_004477.jpg,"[[12, 0.9914787, 320, 167, 55, 158]]","[[12, 1, 322, 179, 56, 140]]"
data/train/images/2010_004523.jpg,"[[14, 0.99999464, 3, 90, 341, 296], [19, 0.8824606, 203, 122, 184, 160]]","[[14, 1, 1, 83, 334, 295], [19, 1, 201, 134, 189, 163]]"
data/train/images/2010_004529.jpg,"[[4, 0.9966741, 57, 48, 385, 225]]","[[4, 1, 47, 50, 394, 209]]"
data/train/images/2010_004581.jpg,"[[6, 0.99655396, 56, 54, 314, 175], [14, 0.99949837, 382, -7, 94, 227]]","[[6, 1, 60, 53, 308, 173], [14, 1, 384, 1, 100, 219]]"
data/train/images/2010_004631.jpg,"[[11, 0.99683315, 137, 10, 208, 372]]","[[11, 1, 143, 23, 198, 351]]"
data/train/images/2010_004666.jpg,"[[14, 0.9999423, 88, 170, 220, 206]]","[[14, 1, 80, 170, 219, 205]]"
data/train/images/2010_004681.jpg,"[[7, 0.98725283, 18, 87, 228, 269], [11, 0.94423294, 236, 143, 225, 207], [7, 0.7318525, 175, 165, 84, 127]]","[[11, 1, 235, 147, 223, 183], [7, 1, 105, 12, 266, 333], [7, 1, 21, 90, 233, 285]]"
data/train/images/2010_004708.jpg,"[[3, 0.96776754, 130, 169, 372, 195], [14, 0.99403584, 63, 15, 164, 355], [14, 0.9990209, 290, 87, 168, 291], [14, 0.6219836, 1, 137, 10, 206]]","[[14, 1, 280, 96, 176, 279], [14, 1, 70, 11, 149, 364], [14, 1, 1, 161, 16, 201]]"
data/train/images/2010_004712.jpg,"[[15, 0.96622926, 128, 106, 37, 31], [7, 0.6861787, 239, 90, 82, 76], [8, 0.9964097, 97, 126, 65, 75]]","[[7, 1, 233, 89, 89, 94], [8, 1, 99, 129, 67, 74], [15, 1, 136, 106, 28, 28]]"
data/train/images/2010_004735.jpg,"[[5, 0.99998355, -5, -22, 420, 533]]","[[5, 1, 1, 1, 409, 490]]"
data/train/images/2010_004749.jpg,"[[11, 0.99917334, -7, -1, 514, 375]]","[[11, 1, 1, 1, 499, 374]]"
data/train/images/2010_004756.jpg,"[[11, 0.9980776, 65, 22, 218, 451]]","[[11, 1, 66, 32, 220, 433]]"
data/train/images/2010_004765.jpg,"[[17, 0.9998375, 4, 27, 490, 285]]","[[17, 1, 1, 11, 499, 321]]"
data/train/images/2010_004806.jpg,"[[5, 0.9999696, 16, 41, 445, 148], [6, 0.84001064, 455, 135, 22, 15]]","[[5, 1, 21, 38, 442, 148], [6, 1, 458, 137, 23, 11], [14, 1, 471, 129, 10, 30]]"
data/train/images/2010_004815.jpg,"[[14, 0.99502033, 285, 0, 87, 502], [7, 0.9831781, 46, 200, 189, 305]]","[[7, 1, 65, 207, 142, 293], [14, 1, 282, 1, 93, 499]]"
data/train/images/2010_004844.jpg,"[[5, 0.99950945, 282, 249, 216, 114], [14, 0.8700067, 448, 149, 13, 11], [14, 0.5943652, 398, 279, 16, 14], [14, 0.83503556, 150, 302, 15, 32], [14, 0.69219315, 193, 306, 11, 19], [14, 0.9007984, 0, 308, 4, 33], [14, 0.9899039, 24, 305, 15, 35], [14, 0.9950153, 124, 306, 26, 56], [14, 0.63421077, 110, 309, 54, 58], [14, 0.96380085, 148, 307, 23, 55], [14, 0.6082103, 158, 311, 19, 50], [14, 0.5803159, 170, 314, 14, 45], [14, 0.9825699, 179, 308, 16, 55], [14, 0.9872332, 186, 307, 21, 56], [6, 0.9989011, 191, 316, 90, 44], [13, 0.9653751, 102, 323, 60, 48], [1, 0.57571626, 186, 325, 23, 38]]","[[14, 1, 172, 305, 32, 66], [5, 1, 286, 249, 214, 116], [13, 1, 90, 325, 88, 47], [6, 1, 181, 317, 102, 41], [14, 1, 24, 306, 17, 34], [14, 1, 121, 309, 30, 59], [14, 1, 139, 306, 35, 57], [14, 1, 173, 309, 32, 61], [13, 1, 182, 332, 33, 33], [14, 1, 194, 308, 12, 23], [15, 1, 367, 217, 8, 10], [14, 1, 449, 149, 16, 11]]"
data/train/images/2010_004896.jpg,"[[11, 0.9994662, 40, 48, 441, 277], [14, 0.5419655, 333, 45, 165, 340]]","[[11, 1, 37, 27, 463, 320]]"
data/train/images/2010_004973.jpg,"[[7, 0.98618686, 18, 101, 441, 117], [14, 0.9169996, 2, 94, 485, 276]]","[[7, 1, 20, 87, 426, 128], [14, 1, 1, 1, 499, 374]]"
data/train/images/2010_005000.jpg,"[[1, 0.9998838, 10, 8, 289, 486]]","[[1, 1, 1, 18, 294, 482]]"
data/train/images/2010_005019.jpg,"[[12, 0.9902566, 60, 117, 405, 224], [14, 0.99979216, 206, 36, 80, 206], [6, 0.974412, 422, 147, 74, 35]]","[[12, 1, 78, 107, 374, 243], [14, 1, 212, 40, 76, 200], [6, 1, 424, 152, 76, 36]]"
data/train/images/2010_005055.jpg,"[[18, 0.99994874, 44, 42, 425, 257], [18, 0.65775067, 430, 148, 67, 86]]","[[18, 1, 51, 49, 449, 244]]"
data/train/images/2010_005148.jpg,"[[14, 0.9754086, 234, 110, 96, 164]]","[[14, 1, 233, 103, 103, 182]]"
data/train/images/2010_005261.jpg,"[[6, 0.99860674, 25, 38, 451, 275], [6, 0.9970989, 1, 91, 173, 106], [6, 0.8525433, 2, 82, 277, 151], [14, 0.50528026, 86, 45, 6, 24], [14, 0.94454926, 104, 49, 9, 21], [14, 0.53361106, 0, 42, 5, 49], [14, 0.9971789, 9, 45, 23, 46]]","[[6, 1, 3, 91, 207, 108], [6, 1, 25, 28, 452, 283], [6, 1, 1, 89, 59, 32], [14, 1, 14, 47, 17, 47]]"
data/train/images/2010_005279.jpg,"[[15, 0.9957187, 0, 13, 368, 381], [15, 0.7551482, 19, 4, 235, 162]]","[[15, 1, 1, 1, 345, 410], [15, 1, 1, 1, 216, 168]]"
data/train/images/2010_005332.jpg,"[[3, 0.99982643, 92, 17, 279, 392]]","[[3, 1, 1, 1, 120, 266], [3, 1, 100, 1, 272, 414]]"
data/train/images/2010_005361.jpg,"[[11, 0.99910027, 39, 55, 232, 433]]","[[11, 1, 30, 53, 270, 446]]"
data/train/images/2010_005376.jpg,"[[12, 0.9978708, 25, 122, 389, 213], [12, 0.99935424, -1, 99, 182, 227]]","[[12, 1, 51, 128, 363, 204], [12, 1, 1, 97, 180, 236]]"
data/train/images/2010_005377.jpg,"[[6, 0.99983215, 11, 97, 472, 233]]","[[6, 1, 14, 96, 465, 235]]"
data/train/images/2010_005421.jpg,"[[7, 0.9981271, 19, 155, 186, 182]]","[[7, 1, 21, 157, 180, 182]]"
data/train/images/2010_005450.jpg,"[[19, 0.8854395, 272, 59, 174, 116], [19, 0.9996514, 245, 22, 230, 196]]","[[19, 1, 238, 31, 251, 173]]"
data/train/images/2010_005494.jpg,"[[14, 0.7118364, 252, 111, 74, 68], [13, 0.9744859, 236, 123, 91, 68]]","[[13, 1, 243, 120, 76, 63], [14, 1, 254, 116, 72, 64]]"
data/train/images/2010_005516.jpg,"[[2, 0.9990856, 255, 141, 178, 89], [2, 0.998847, 35, 186, 145, 75], [2, 0.99571735, 365, 256, 133, 77], [2, 0.99329084, 78, 28, 69, 92]]","[[2, 1, 81, 31, 68, 88], [2, 1, 254, 139, 177, 94], [2, 1, 363, 262, 137, 72], [2, 1, 59, 184, 118, 84], [2, 1, 31, 219, 104, 46]]"
data/train/images/2010_005570.jpg,"[[14, 0.99857974, 213, 183, 82, 184]]","[[14, 1, 219, 189, 69, 173]]"
data/train/images/2010_005615.jpg,"[[11, 0.9997952, 21, 47, 358, 254]]","[[11, 1, 22, 48, 347, 252]]"
data/train/images/2010_005646.jpg,"[[14, 0.98744917, 305, 190, 109, 138], [13, 0.6957678, 264, 259, 222, 74], [3, 0.78163123, 186, 274, 298, 58], [3, 0.9873136, 122, 174, 50, 13], [3, 0.76593417, 137, 173, 37, 10], [3, 0.90811473, 122, 180, 37, 13], [14, 0.9978164, 332, 151, 42, 115], [14, 0.99893564, 384, 185, 53, 145]]","[[14, 1, 306, 189, 113, 144], [14, 1, 391, 190, 47, 143], [14, 1, 335, 151, 41, 117], [3, 1, 117, 178, 45, 11], [3, 1, 270, 270, 227, 63]]"
data/train/images/2010_005733.jpg,"[[6, 0.99165154, -2, 110, 132, 110], [12, 0.9919359, 254, 63, 154, 277], [14, 0.9987838, 134, 10, 100, 175], [14, 0.989217, 406, 138, 39, 89], [14, 0.9391974, 374, 172, 29, 55]]","[[12, 1, 254, 73, 142, 274], [14, 1, 136, 6, 93, 187], [6, 1, 1, 114, 130, 102], [14, 1, 409, 132, 34, 96]]"
data/train/images/2010_005761.jpg,"[[0, 0.9987276, 201, 134, 128, 55]]","[[0, 1, 204, 135, 123, 50]]"
data/train/images/2010_005764.jpg,"[[14, 0.9993911, 103, 1, 278, 297], [10, 0.99961936, -10, 273, 516, 102], [19, 0.9958186, 0, 1, 102, 40], [8, 0.98819673, 94, 62, 68, 181], [8, 0.9549, 389, 65, 100, 197], [14, 0.5172194, 410, 51, 88, 223], [14, 0.9912776, 458, 62, 39, 202]]","[[8, 1, 93, 69, 78, 193], [8, 1, 384, 66, 116, 203], [14, 1, 459, 76, 41, 190], [14, 1, 99, 1, 298, 302], [10, 1, 1, 261, 499, 114], [19, 1, 1, 1, 98, 33]]"
data/train/images/2010_005855.jpg,"[[7, 0.99814844, 80, 18, 205, 281]]","[[7, 1, 97, 1, 186, 314]]"
data/train/images/2010_005934.jpg,"[[18, 0.99932057, 3, 83, 443, 177]]","[[18, 1, 1, 85, 473, 166]]"
data/train/images/2010_005960.jpg,"[[14, 0.99948, 100, 119, 194, 212], [14, 0.9809193, 295, 0, 54, 69], [14, 0.6397861, 334, 0, 68, 76], [14, 0.996631, 242, 0, 60, 91], [14, 0.98867375, 385, 9, 62, 112], [14, 0.9935687, 332, 2, 56, 144], [14, 0.8685227, 422, 5, 51, 138], [14, 0.6631371, 245, 59, 58, 90], [14, 0.9985709, 283, 40, 55, 125], [2, 0.9730393, 239, 127, 84, 160]]","[[14, 1, 103, 113, 194, 220], [2, 1, 234, 128, 99, 157], [14, 1, 245, 60, 80, 81], [14, 1, 243, 1, 55, 83], [14, 1, 287, 38, 66, 132], [14, 1, 297, 1, 92, 116], [14, 1, 347, 3, 40, 103], [14, 1, 339, 1, 77, 79], [14, 1, 390, 19, 53, 93], [14, 1, 421, 1, 60, 162]]"
data/train/images/2010_005973.jpg,"[[19, 0.75668365, -5, -23, 496, 150], [7, 0.99973315, 60, 0, 448, 346]]","[[7, 1, 63, 2, 436, 331]]"
data/train/images/2010_005974.jpg,"[[0, 0.9999218, 39, 119, 422, 225]]","[[0, 1, 41, 126, 417, 234]]"
data/train/images/2010_005980.jpg,"[[17, 0.99771285, 275, 269, 206, 107]]","[[17, 1, 272, 268, 221, 107]]"
data/train/images/2010_005982.jpg,"[[8, 0.99794734, 75, 84, 411, 290], [11, 0.9920947, 147, 113, 219, 170]]","[[11, 1, 138, 108, 232, 173], [8, 1, 31, 80, 469, 295]]"
data/train/images/2010_006050.jpg,"[[14, 0.99966985, 90, 102, 253, 262], [19, 0.92268056, 70, 81, 101, 89], [19, 0.9948311, -2, 9, 77, 101], [19, 0.9616734, 178, 95, 60, 37], [19, 0.8746581, 0, 86, 14, 93], [19, 0.92463934, 291, 89, 85, 95], [19, 0.6371491, 413, 130, 88, 89]]","[[19, 1, 2, 85, 16, 90], [19, 1, 1, 20, 75, 86], [19, 1, 74, 88, 100, 78], [19, 1, 177, 95, 66, 37], [19, 1, 289, 94, 91, 83], [19, 1, 421, 134, 79, 83], [14, 1, 79, 91, 271, 286]]"
data/train/images/2010_006063.jpg,"[[1, 0.96688646, 92, 191, 211, 152]]","[[1, 1, 90, 177, 215, 168]]"
data/train/images/2010_006082.jpg,"[[0, 0.99979615, 126, 103, 372, 154]]","[[0, 1, 132, 118, 368, 141]]"
data/train/images/2010_006104.jpg,"[[14, 0.76784253, 322, 112, 57, 154], [14, 0.99632293, 197, 125, 56, 151], [14, 0.52468556, -4, 111, 39, 256], [14, 0.82397765, 89, 144, 65, 228]]","[[14, 1, 202, 133, 45, 135]]"
data/train/images/2010_006201.jpg,"[[14, 0.9995436, 84, 89, 141, 370]]","[[14, 1, 82, 108, 148, 341]]"
data/train/images/2010_006202.jpg,"[[14, 0.98766303, -8, -12, 439, 345]]","[[14, 1, 1, 1, 401, 332]]"
data/train/images/2010_006206.jpg,"[[14, 0.9985797, 28, 184, 26, 68], [14, 0.9969159, 53, 204, 15, 37], [14, 0.61033344, 75, 206, 12, 24], [14, 0.92243093, 118, 200, 17, 46], [14, 0.8645992, 95, 200, 33, 55], [14, 0.9991435, 333, 147, 71, 225]]","[[14, 1, 27, 185, 27, 66]]"
data/train/images/2010_006218.jpg,"[[6, 0.98477674, 283, 78, 115, 93], [13, 0.9164229, 118, 141, 186, 128], [14, 0.9954104, 202, 69, 92, 167]]","[[14, 1, 195, 68, 96, 161]]"
data/train/images/2010_006253.jpg,"[[14, 0.99924725, -24, 19, 483, 307], [14, 0.8640407, 340, -27, 156, 377], [6, 0.9487479, 1, 171, 42, 38], [6, 0.563144, 1, 178, 48, 82]]","[[14, 1, 1, 20, 442, 313]]"
data/train/images/2010_006268.jpg,"[[12, 0.92001593, 131, 119, 227, 203], [14, 0.9995416, 202, 38, 66, 182]]","[[14, 1, 205, 34, 66, 185]]"
data/train/images/2010_006273.jpg,"[[14, 0.98044944, 252, 184, 62, 98]]","[[14, 1, 245, 188, 71, 100]]"
data/train/images/2010_006295.jpg,"[[14, 0.98974156, 452, 107, 39, 87], [14, 0.9878457, 217, 131, 38, 59]]","[[14, 1, 454, 102, 38, 96], [14, 1, 220, 131, 28, 64]]"
data/train/images/2010_006334.jpg,"[[14, 0.9753992, 296, 94, 126, 254]]","[[14, 1, 298, 105, 135, 233]]"
data/train/images/2010_006351.jpg,"[[14, 0.95252943, 194, 105, 120, 164]]","[[14, 1, 187, 108, 122, 158]]"
data/train/images/2010_006356.jpg,"[[14, 0.9563288, 39, 2, 264, 270]]","[[14, 1, 44, 1, 251, 280]]"
data/train/images/2010_006406.jpg,"[[14, 0.9852338, 145, 92, 217, 422], [14, 0.9679128, 134, 176, 111, 159]]","[[14, 1, 132, 176, 113, 164], [14, 1, 161, 123, 209, 377]]"
data/train/images/2010_006450.jpg,"[[14, 0.98105127, 177, 186, 44, 95], [14, 0.8392898, 381, 186, 31, 89], [14, 0.7735276, 413, 188, 33, 86], [14, 0.95158434, 448, 199, 49, 171]]","[[14, 1, 182, 188, 37, 104]]"
data/train/images/2010_006462.jpg,"[[6, 0.5714824, 8, 38, 92, 55], [14, 0.99870163, 163, 110, 98, 224]]","[[14, 1, 162, 105, 102, 230]]"
data/train/images/2010_006533.jpg,"[[14, 0.9249719, 276, 188, 62, 177], [14, 0.81998533, 59, 221, 49, 128]]","[[14, 1, 275, 193, 60, 173], [14, 1, 59, 223, 49, 132]]"
data/train/images/2010_006562.jpg,"[[14, 0.99840206, 62, 62, 201, 304]]","[[14, 1, 68, 56, 188, 319]]"
data/train/images/2010_006566.jpg,"[[14, 0.9902873, 239, 41, 91, 57]]","[[14, 1, 253, 42, 82, 60]]"
data/train/images/2010_006568.jpg,"[[14, 0.99976677, 274, 1, 225, 328]]","[[14, 1, 275, 3, 225, 330]]"
data/train/images/2010_006617.jpg,"[[14, 0.99936277, 371, 106, 48, 135], [14, 0.9820231, 218, 110, 56, 153]]","[[14, 1, 373, 110, 47, 133]]"
data/train/images/2010_006658.jpg,"[[14, 0.9527562, 263, 149, 37, 63], [14, 0.9981157, 284, 137, 55, 152]]","[[14, 1, 287, 142, 54, 138]]"
data/train/images/2010_006714.jpg,"[[14, 0.999265, 20, 22, 472, 353], [8, 0.8474799, 2, 208, 43, 161]]","[[14, 1, 30, 31, 461, 344]]"
data/train/images/2010_006735.jpg,"[[14, 0.99029714, 115, 323, 242, 182]]","[[14, 1, 79, 329, 296, 171]]"
data/train/images/2010_006761.jpg,"[[14, 0.99969715, 202, 2, 301, 355]]","[[14, 1, 209, 1, 291, 374]]"
data/train/images/2010_006769.jpg,"[[14, 0.9999603, 95, 13, 213, 374]]","[[14, 1, 95, 5, 215, 376]]"
data/train/images/2010_006796.jpg,"[[14, 0.99813586, 9, 265, 211, 227], [14, 0.9653419, 154, 285, 154, 214]]","[[14, 1, 1, 262, 221, 238]]"
data/train/images/2010_006803.jpg,"[[12, 0.9556275, 169, 143, 128, 206], [14, 0.9866423, 162, 116, 108, 212], [14, 0.6048948, 484, 164, 15, 191], [14, 0.99101293, 300, 192, 36, 149]]","[[14, 1, 160, 120, 136, 214]]"
data/train/images/2010_006829.jpg,"[[14, 0.99880475, 213, 115, 125, 263], [14, 0.8748536, 299, 111, 103, 257]]","[[14, 1, 208, 118, 135, 257]]"
data/train/images/2010_006881.jpg,"[[14, 0.9987945, 173, -2, 334, 375]]","[[14, 1, 181, 1, 319, 374]]"
data/train/images/2010_006894.jpg,"[[14, 0.99908566, 34, 106, 130, 276]]","[[14, 1, 34, 107, 128, 272]]"
data/train/images/2010_006905.jpg,"[[14, 0.9753871, 210, 26, 211, 325]]","[[14, 1, 208, 44, 240, 283]]"
data/train/images/2010_006925.jpg,"[[14, 0.96587217, 256, 11, 244, 299], [14, 0.9997633, 3, 31, 287, 341]]","[[14, 1, 1, 28, 288, 347], [14, 1, 271, 19, 229, 296]]"
data/train/images/2010_006969.jpg,"[[12, 0.94481635, 189, 200, 106, 116], [14, 0.99855953, 222, 166, 41, 96], [14, 0.5059558, 149, 196, 55, 132]]","[[14, 1, 224, 172, 38, 100]]"
data/train/images/2010_006970.jpg,"[[14, 0.99956435, 56, 136, 102, 222]]","[[14, 1, 62, 133, 94, 227]]"
data/train/images/2010_006984.jpg,"[[14, 0.99886173, 321, 100, 121, 265]]","[[14, 1, 325, 94, 121, 281]]"
data/train/images/2010_006992.jpg,"[[14, 0.9750968, 105, 108, 106, 308]]","[[14, 1, 108, 114, 106, 297]]"
data/train/images/2010_006994.jpg,"[[14, 0.70645815, 176, 242, 128, 184], [14, 0.85519767, 310, 242, 14, 56], [14, 0.8514369, 341, 245, 29, 71], [6, 0.5072738, 338, 406, 37, 99]]","[[14, 1, 338, 246, 34, 72], [14, 1, 308, 243, 19, 56], [14, 1, 184, 248, 119, 169]]"
data/train/images/2011_000030.jpg,"[[3, 0.67807436, 106, 156, 237, 343], [14, 0.99735767, 200, 154, 57, 223], [14, 0.9399194, 113, 147, 99, 288], [14, 0.9971906, 305, 214, 58, 156], [14, 0.92726314, 339, 221, 32, 140], [14, 0.73517716, 290, 239, 53, 122], [14, 0.61636305, 88, 311, 70, 121]]","[[14, 1, 323, 214, 44, 152], [14, 1, 192, 147, 61, 233], [14, 1, 114, 147, 103, 291], [4, 1, 119, 152, 23, 51]]"
data/train/images/2011_000071.jpg,"[[19, 0.9967568, 211, 125, 139, 125], [14, 0.99876374, 276, 161, 207, 198], [8, 0.99236983, 303, 194, 212, 171], [14, 0.986143, 55, 65, 88, 287]]","[[8, 1, 330, 211, 170, 145], [19, 1, 224, 130, 121, 113], [14, 1, 52, 56, 97, 300], [14, 1, 280, 162, 219, 194]]"
data/train/images/2011_000083.jpg,"[[11, 0.99934876, 48, 40, 271, 408], [11, 0.8688622, 234, 78, 120, 135]]","[[11, 1, 38, 37, 322, 425]]"
